Dictionary sequence,SFCategory,ADIT category mandatory,ADIT category view type,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,BMRB current,Query prompt,Query interface,SG Mandatory,,ADIT exists,User full view,Metabolomics,Metabolites,SENCI,Fragment library,Item enumerated,Item enumeration closed,Enum parent SFcategory,Enum parent tag,Derived enumeration mantable,Derived enumeration,ADIT item view name,Data Type,Nullable,Non-public,ManDBTableName,ManDBColumnName,Row Index Key,Saveframe ID tag,Source Key,Table Primary Key,Foreign Key Group,Foreign Table,Foreign Column,Secondary index,Sub category,Units,Loopflag,Seq,Adit initial rows,Enumeration ties,Mandatory code overides,Overide value,Overide view value,ADIT auto insert,Example,Prompt,Interface,bmrbPdbMatchID,bmrbPdbTransFunc,STAR flag,DB flag,SfNamelFlg,Sf category flag,Sf pointer,Natural primary key,Natural foreign key,obsolete tag,Parent tag,public,internal,small molecule,small molecule,metabolomics,Entry completeness,Overide public,internal,small molecule,small molecule,metabolomic,metabolomic,default value,Adit form code,Tag category,Tag field,Local key,Datum count flag,NEF equivalent,mmCIF equivalent,Meta data,Tag delete,BMRB data type,STAR vs Curated DB,Key group,Reference table,Reference column,Dictionary description,variableTypeMatch,entryIdFlg,outputMapExistsFlg,lclSfIdFlg,Met ADIT category view name,Met Example,Met Prompt,Met Description,SM Struct ADIT-NMR category view name,SM Struct Example,SM Struct Prompt,SM Struct Description,Met default value,SM default value
360,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Chem_rate_constants,,,,,,Y,H,,M,,,N,,,,,,Chem rate constants,BOOLEAN,,Y,,,N,N,,,,,,,,,N,360,,,,,,0,no,Chemical rate constants,Check this box$ if you are depositing chemical rate constant values.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Chem_rate_constants,?,?,N,,Y,N,yes_no,,,,,Flag indicating that chemical rate constant values are being deposited.,,N,,?,Entry interview,no,Chemical rate constants,Check this box$ if you are depositing chemical rate constant values.,,,,?,?,?
370,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Spectral_peak_lists,,,,,,Y,H,,B,,,N,,,,,,Spectral peak lists,BOOLEAN,,Y,,,N,N,,,,,,,,,N,370,,,,,,0,no,Spectral peak lists,Check this box$ if you are depositing files containing peak information extracted from NMR spectra.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Spectral_peak_lists,?,?,N,,Y,N,yes_no,,,,,Flag indicating that spectral peak lists are being deposited.,,N,,?,Entry interview,no,Spectral peak lists,Check this box$ if you are depositing files containing peak information extracted from NMR spectra.,,,,?,?,?
380,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Dipole_dipole_couplings,,,,,,Y,H,,M,,,N,,,,,,Dipole dipole couplings,BOOLEAN,,Y,,,N,N,,,,,,,,,N,380,,,,,,0,no,Dipole-dipole couplings,Check this box$ if you are depositing dipole-dipole coupling values.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Dipole_dipole_couplings,?,?,N,,Y,N,yes_no,,,,,Flag indicating that dipole-dipole coupling values are being deposited.,,N,,?,Entry interview,no,Dipole-dipole couplings,Check this box$ if you are depositing dipole-dipole coupling values.,,,,?,?,?
390,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Quadrupolar_couplings,,,,,,Y,H,,M,,,N,,,,,,Quadrupolar couplings,BOOLEAN,,Y,,,N,N,,,,,,,,,N,390,,,,,,0,no,Quadrupolar couplings,Check this box$ if you are submitting one or more sets of quadrupolar coupling values.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Quadrupolar_couplings,?,?,N,,Y,N,yes_no,,,,,Flag indicating that quadrupolar coupling values are being deposited.,,N,,?,Entry interview,no,Quadrupolar couplings,Check this box$ if you are submitting one or more sets of quadrupolar coupling values.,,,,?,?,?
400,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Homonucl_NOEs,,,,,,Y,H,,M,,,N,,,,,,Homonucl NOEs,BOOLEAN,,Y,,,N,N,,,,,,,,,N,400,,,,,,0,no,Homonuclear NOEs,Check this box$ if you are depositing one or more sets of homonuclear NOE data. Do not check this box$ if the homonuclear NOE data are restraints used to calculate a structure.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Homonucl_NOEs,?,?,N,,Y,N,yes_no,,,,,Flag indicating that homonuclear NOE values are being deposited.,,N,,?,Entry interview,no,Homonuclear NOEs,Check this box$ if you are depositing one or more sets of homonuclear NOE data. Do not check this box$ if the homonuclear NOE data are restraints used to calculate a structure.,,,,?,?,?
410,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Dipole_dipole_relaxation,,,,,,Y,H,,M,,,N,,,,,,Dipole dipole relaxation,BOOLEAN,,Y,,,N,N,,,,,,,,,N,410,,,,,,0,no,Dipole-dipole relaxation data,If you are depositing dipole-dipole relaxation data$ check this box.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Dipole_dipole_relaxation,?,?,N,,Y,N,yes_no,,,,,Flag indicating that dipole-dipole relaxation values are being deposited.,,N,,?,Entry interview,no,Dipole-dipole relaxation data,If you are depositing dipole-dipole relaxation data$ check this box.,,,,?,?,?
420,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.DD_cross_correlation,,,,,,Y,H,,M,,,N,,,,,,DD cross correlation,BOOLEAN,,Y,,,N,N,,,,,,,,,N,420,,,,,,0,no,Dipole-dipole cross correlation data,Check this box$ if you are submitting dipole-dipole cross correlation relaxation data.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,DD_cross_correlation,?,?,N,,Y,N,yes_no,,,,,Flag indicating that cross correlation relaxation values are being deposited.,,N,,?,Entry interview,no,Dipole-dipole cross correlation data,Check this box$ if you are submitting dipole-dipole cross correlation relaxation data.,,,,?,?,?
430,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Dipole_CSA_cross_correlation,,,,,,Y,H,,M,,,N,,,,,,Dipole CSA cross correlation,BOOLEAN,,Y,,,N,N,,,,,,,,,N,430,,,,,,0,no,Dipole-CSA cross correlation data,Check this box$ if you are submitting dipole-Chemical shift anisotropy cross correlation relaxation data.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Dipole_CSA_cross_correlation,?,?,N,,Y,N,yes_no,,,,,Flag indicating that dipole-Chemical shift anisotropy cross correlation relaxation data are being deposited.,,N,,?,Entry interview,no,Dipole-CSA cross correlation data,Check this box$ if you are submitting dipole-Chemical shift anisotropy cross correlation relaxation data.,,,,?,?,?
440,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Binding_constants,,,,,,Y,H,,M,,,N,,,,,,Binding constants,BOOLEAN,,Y,,,N,N,,,,,,,,,N,440,,,,,,0,no,Binding constants,Check this box$ if you are submitting binding constant data.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Binding_constants,?,?,N,,Y,N,yes_no,,,,,Flag indicating that binding constant values are being deposited.,,N,,?,Entry interview,no,Binding constants,Check this box$ if you are submitting binding constant data.,,,,?,?,?
450,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.PKa_value_data_set,,,,,,Y,H,,B,,,N,,,,,,PKa value data set,BOOLEAN,,Y,,,N,N,,,,,,,,,N,450,,,,,,0,no,NMR-derived pH transitions (pKa's; pHmid's),Check this box$ if you are depositing pKa or pHmid values.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,PKa_value_data_set,?,?,N,,Y,N,yes_no,,,,,Flag indicating that pKa values are being deposited.,,N,,?,Entry interview,no,NMR-derived pH transitions (pKa's; pHmid's),Check this box$ if you are depositing pKa or pHmid values.,,,,?,?,?
460,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.D_H_fractionation_factors,,,,,,Y,H,,M,,,N,,,,,,D H fractionation factors,BOOLEAN,,Y,,,N,N,,,,,,,,,N,460,,,,,,0,no,NMR-derived D/H fractionation factors,If you are submitting deuterium/hydrogen fractionation factor data$ check this box.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,D_H_fractionation_factors,?,?,N,,Y,N,yes_no,,,,,Flag indicating that deuterium-hydrogen fractionation factor values are being deposited.,,N,,?,Entry interview,no,NMR-derived D/H fractionation factors,If you are submitting deuterium/hydrogen fractionation factor data$ check this box.,,,,?,?,?
470,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Theoretical_chem_shifts,,,,,,Y,H,,B,,,N,,,,,,Theoretical chem shifts,BOOLEAN,,Y,,,N,N,,,,,,,,,N,470,,,,,,0,no,Theoretical (calculated) chemical shift values,Check this box$ if you are depositing theoretical chemical shift values (calculated values not ones determined by experiment using a biopolymer sample).,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Theoretical_chem_shifts,?,?,N,,Y,N,yes_no,,,,,Flag indicating that theoretical chamical shift values are being deposited.,,N,,?,Entry interview,no,Theoretical (calculated) chemical shift values,Check this box$ if you are depositing theoretical chemical shift values (calculated values not ones determined by experiment using a biopolymer sample).,,,,?,?,?
480,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Theoretical_coupling_constants,,,,,,Y,H,,B,,,N,,,,,,Theoretical coupling constants,BOOLEAN,,Y,,,N,N,,,,,,,,,N,480,,,,,,0,no,Theoretical coupling constants,Check this box$ if you are depositing theoretical coupling constant values.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Theoretical_coupling_constants,?,?,N,,Y,N,yes_no,,,,,Flag indicating that theoretical coupling constant values are being deposited.,,N,,?,Entry interview,no,Theoretical coupling constants,Check this box$ if you are depositing theoretical coupling constant values.,,,,?,?,?
490,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Theoretical_heteronucl_NOEs,,,,,,Y,H,,M,,,N,,,,,,Theoretical heteronucl NOEs,BOOLEAN,,Y,,,N,N,,,,,,,,,N,490,,,,,,0,no,Theoretical heteronuclear NOEs,Check this box$ if you are depositing theoretical heteronuclear NOE values.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Theoretical_heteronucl_NOEs,?,?,N,,Y,N,yes_no,,,,,Flag indicating that theoretical heteronuclear NOE values are being deposited.,,N,,?,Entry interview,no,Theoretical heteronuclear NOEs,Check this box$ if you are depositing theoretical heteronuclear NOE values.,,,,?,?,?
500,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Theoretical_T1_relaxation,,,,,,Y,H,,M,,,N,,,,,,Theoretical T1 relaxation,BOOLEAN,,Y,,,N,N,,,,,,,,,N,500,,,,,,0,no,Theoretical T1 values,Check this box$ if you are depositing theoretical T1(R1) values.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Theoretical_T1_relaxation,?,?,N,,Y,N,yes_no,,,,,Flag indicating that theoretical T1 (R1) values are being deposited.,,N,,?,Entry interview,no,Theoretical T1 values,Check this box$ if you are depositing theoretical T1(R1) values.,,,,?,?,?
510,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Theoretical_T2_relaxation,,,,,,Y,H,,M,,,N,,,,,,Theoretical T2 relaxation,BOOLEAN,,Y,,,N,N,,,,,,,,,N,510,,,,,,0,no,Theoretical T2 values,Check this box$ if you are depositing theoretical T2(R2) values.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Theoretical_T2_relaxation,?,?,N,,Y,N,yes_no,,,,,Flag indicating that theoretical T2 (R2) values are being deposited.,,N,,?,Entry interview,no,Theoretical T2 values,Check this box$ if you are depositing theoretical T2(R2) values.,,,,?,?,?
520,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Theoretical_auto_relaxation,,,,,,Y,H,,M,,,N,,,,,,Theoretical auto relaxation,BOOLEAN,,Y,,,N,N,,,,,,,,,N,520,,,,,,0,no,Theoretical auto relaxation parameters,Check this box$ if you are submitting one or more sets of theoretical auto relaxation values.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Theoretical_auto_relaxation,?,?,N,,Y,N,yes_no,,,,,Flag indicating that theoretical auto relaxation data are being deposited.,,N,,?,Entry interview,no,Theoretical auto relaxation parameters,Check this box$ if you are submitting one or more sets of theoretical auto relaxation values.,,,,?,?,?
530,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Theoretical_DD_cross_correlation,,,,,,Y,H,,M,,,N,,,,,,Theoretical DD cross correlation,BOOLEAN,,Y,,,N,N,,,,,,,,,N,530,,,,,,0,no,Theoretical dipole-dipole cross correlation data,Check this box$ if you are submitting theoretical dipole-dipole cross correlation relaxation data.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Theoretical_DD_cross_correlation,?,?,N,,Y,N,yes_no,,,,,Flag indicating that theoretical cross correlation relaxation values are being deposited.,,N,,?,Entry interview,no,Theoretical dipole-dipole cross correlation data,Check this box$ if you are submitting theoretical dipole-dipole cross correlation relaxation data.,,,,?,?,?
540,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Spectral_density_values,,,,,,Y,H,,M,,,N,,,,,,Spectral density values,BOOLEAN,,Y,,,N,N,,,,,,,,,N,540,,,,,,0,no,Spectral density factors,Check this box$ if you are submitting one or more spectral density factor data sets.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Spectral_density_values,?,?,N,,Y,N,yes_no,,,,,Flag indicating that spectral density values are being deposited.,,N,,?,Entry interview,no,Spectral density factors,Check this box$ if you are submitting one or more spectral density factor data sets.,,,,?,?,?
550,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Timedomain_data,,,,,,Y,H,,B,,,N,,,,,,Timedomain data,BOOLEAN,,Y,,,N,N,,,,,,,,,N,550,,,,,,0,no,Time-domain data (raw spectral data),If you are submitting time-domain data files (raw spectral data)$ check this box.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Timedomain_data,?,?,N,,Y,N,yes_no,,,,,Flag indicating that time domain spectral data are being deposited.,,N,,?,Entry interview,no,Time-domain data (raw spectral data),If you are submitting time-domain data files (raw spectral data)$ check this box.,,,,?,?,?
560,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Secondary_structure_orientations,,,,,,Y,H,,M,,,N,,,,,,Secondary structure orientations,BOOLEAN,,Y,,,N,N,,,,,,,,,N,560,,,,,,0,no,Secondary structure features,Check this box$ if you want to describe secondary structure features derived from experimental data.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Secondary_structure_orientations,?,?,N,,Y,N,yes_no,,,,,Flag indicating that secondary structure orientation data are being deposited.,,N,,?,Entry interview,no,Secondary structure features,Check this box$ if you want to describe secondary structure features derived from experimental data.,,,,?,?,?
570,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Metabolite_coordinates,,,,,,Y,H,,B,,,N,,,,,,Metabolite coordinates,BOOLEAN,,Y,,,N,N,,,,,,,,,N,570,,,,,,0,no,Atomic coordinates,Check this box$ if you are depositing atomic coordinates for the metabolite.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Metabolite_coordinates,?,?,N,,Y,N,yes_no,,,,,Flag indicating that atomic coordinates for a metabolic compound are being deposited.,,N,,?,Entry interview,no,Atomic coordinates,Check this box$ if you are depositing atomic coordinates for the metabolite.,,,,?,?,?
580,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Mass_spec_data,,,,,,Y,H,,B,,,N,,,,,,Mass spec data,BOOLEAN,,Y,,,N,N,,,,,,,,,N,580,,,,,,0,no,Mass spectrometry data,Check this item if you are depositing mass spectral data for a compound.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Mass_spec_data,?,?,N,,Y,N,yes_no,,,,,Flag indicating that mass spectral data are being deposited.,,N,,?,Entry interview,no,Mass spectrometry data,Check this item if you are depositing mass spectral data for a compound.,,,,?,?,?
590,entry_interview,Y,R,1,entry_information,8,Entry interview,_Entry_interview.Other_kind_of_data,,,,,,Y,H,,B,,,N,,,,,,Other kind of data,BOOLEAN,,Y,,,N,N,,,,,,,,,N,590,,,,,,0,no,Other kinds of data,Check this box$ if you are depositing data that is not described by any of the above selections.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,no,5,Entry_interview,Other_kind_of_data,?,?,N,,Y,N,yes_no,,,,,Flag indicating that data of a kind not listed in the selections shown in the deposition interface are being deposited.,,N,,?,Entry interview,no,Other kinds of data,Check this box$ if you are depositing data that is not described by any of the above selections.,,,,?,?,?
600,deposited_data_files,N,R,1,entry_information,9,Deposited data files,_Deposited_data_files.Sf_category,,,,,,Y,H,,B,,,N,,,,,,Sf category,VARCHAR(127),NOT NULL,Y,,,N,N,,,,,,,,,N,600,,,,,,1,?,n/a,Category assigned to the information in the save frame.,?,?,Y,Y,N,Y,N,,,,,I,V,,,,,I,I,,,,,?,0,Deposited_data_files,Sf_category,?,?,N,,Y,N,code,,,,,Category assigned to the information in the save frame.,,N,,?,Deposited data files,?,n/a,Category assigned to the information in the save frame.,,,,?,?,?
610,deposited_data_files,N,R,1,entry_information,9,Deposited data files,_Deposited_data_files.Sf_framecode,,,,,,Y,H,,B,,,N,,,,,,Sf framecode,VARCHAR(127),NOT NULL,Y,,,N,N,,,,,,,,,N,610,,,,,,2,deposited_data_files,n/a,STAR term for the name assigned to the save frame.,?,?,Y,Y,Y,N,N,,,,,I,V,,,,,I,I,,,,,?,0,Deposited_data_files,Sf_framecode,?,?,N,,Y,N,framecode,,,,,STAR term for the name assigned to the save frame.,,N,,?,Deposited data files,deposited_data_files,n/a,STAR term for the name assigned to the save frame.,,,,?,?,?
620,deposited_data_files,N,R,1,entry_information,9,Deposited data files,_Deposited_data_files.Entry_ID,,,,,,Y,H,,B,,,N,,,,,,Entry ID,CHAR(12),NOT NULL,Y,,,N,N,,Y,,Entry,ID,,,,N,620,,,,,,3,4567,Entry ID,Pointer to '_Entry.ID',?,?,Y,Y,N,N,N,,,,_Entry.ID,I,V,,,,,I,I,,,,,?,0,Deposited_data_files,Entry_ID,Y,?,N,,Y,N,code,,,,,Pointer to '_Entry.ID',,Y,,?,Deposited data files,4567,Entry ID,Pointer to '_Entry.ID',,,,?,?,?
630,deposited_data_files,N,R,1,entry_information,9,Deposited data files,_Deposited_data_files.Sf_ID,,,,,,Y,H,,B,,,N,,,,,,Sf ID,INTEGER,NOT NULL,Y,,,N,Y,Y,,,,,,,,N,630,,,,,,4,4,n/a,An integer value that is the unique identifier for the save frame that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?,?,Y,Y,N,N,N,,,,,I,I,,,,,I,I,,,,,?,0,Deposited_data_files,Sf_ID,?,?,N,,Y,N,int,,,,,An interger value that is the unique identifier for the save frame that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,,N,,?,Deposited data files,4,n/a,An integer value that is the unique identifier for the save frame that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,,,,?,?,?
640,deposited_data_files,N,R,1,entry_information,9,Deposited data files,_Deposited_data_files.ID,,,,,,Y,H,,B,,,N,,,,,,ID,INTEGER,NOT NULL,Y,,,N,N,Y,Y,,,,,,,N,640,,,,,,5,1,n/a,An integer value that uniquely identifies a Deposited_data_files save frame from all other Deposited_data_files save frames in the entry.,?,?,Y,Y,N,N,N,,,,,I,V,,,,,I,I,,,,,?,0,Deposited_data_files,ID,Y,?,N,,Y,N,int,,,,,Unique value identifying this save frame of category deposited_data_files within an entry.,,N,,Y,Deposited data files,1,n/a,An integer value that uniquely identifies a Deposited_data_files save frame from all other Deposited_data_files save frames in the entry.,,,,?,?,?
650,deposited_data_files,N,R,1,entry_information,9,Deposited data files,_Deposited_data_files.Atomic_coordinate_file_name,,,,,,Y,H,,M,,,N,,,,,,Atomic coordinate file name,VARCHAR(127),,Y,,,N,N,,,,,,,,,N,650,,,,,,0,/usr/pub/data/ferredoxin.pdb,Enter atomic coordinate file path and name,Enter the path and name for the file containing atomic coordinates that is being deposited.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,?,1,Deposited_data_files,Atomic_coordinate_file_name,?,?,N,,Y,N,line,,,,,Name for the file containing atomic coordinates uploaded to the databank.,,N,,?,Deposited data files,/usr/pub/data/ferredoxin.pdb,Enter atomic coordinate file path and name,Enter the path and name for the file containing atomic coordinates that is being deposited.,,,,?,?,?
